 ID товара: , ISBN , Возраст , Год издания , Издательство , Кол-во страниц , Переводчик , Редактор , Серия , Тип обложки , Тираж , Формат , Художник ,ID карточки,Автор,Голоса,Название,Обложка,Рейтинг,Цена
 2024932 , 9785367008876 ,, 2009 ," Амфора, ООО ", 382 ,,, ФРАМ , Твердая бумажная ,, 20.5 x 13.3 x 2.2 ,,270861, Фрай М. ,0,Сказки и истории,https://img-gorod.ru/upload/iblock/0e7/0e790a991d79b4e9a3f2ca98cb18e56c.jpg,0.0,
 2026259 , 9785367013283 , 12+ , 2014 ," Амфора, ООО ", 414 ,,, ФРАМ , Твердая бумажная ,, 20.5 x 13 x 2.5 ,,271107, Фрай М. ,1,Энциклопедия мифов т.1,https://img-gorod.ru/upload/iblock/3d8/3d87ab8cf3e9dbebf4602381d8f9ad74.jpg,5.0,499.0
 2026260 , 9785942785901 , 12+ , 2014 ," Амфора, ООО ", 336 ,,, ФРАМ , Твердая бумажная , 3000 , 20.7 x 13.5 x 2.4 ,,271108, Фрай М. ,1,Энциклопедия мифов т.2,https://img-gorod.ru/upload/iblock/ad1/ad14da1538e2668fadd2a527db0cdfd1.jpg,5.0,475.0
 2026387 , 5699069623 ,, 2004 , Эксмо , 352 ,,, Любимые книги Тани Гроттер , Твердая глянцевая ,,,,271127, Емец Д. ,0,Мутантики,https://img-gorod.ru/upload/iblock/a44/a443cd3779a06db7e876b66a83433077.jpg,0.0,
 2029407 , 569907581x ,, 2004 , Эксмо , 352 ,,, Любимые книги Тани Гроттер , Твердая глянцевая ,,,,271602, Емец Д. ,0,Королева мутантиков,https://img-gorod.ru/upload/iblock/c34/c34eaff88ca8bc2ca0acf13ee9fa9631.jpg,0.0,
 2033116 , 5699076603 ,, 2004 , Эксмо , 384 ,,, Любимые книги Тани Гроттер , Твердая глянцевая ,,,,272217, Емец Д. ,0,Заступники земли Русской,https://img-gorod.ru/upload/iblock/1ea/1ead833150db4aacf7c306a12dadee7f.jpg,0.0,
 2036407 , 9785942786953 ,, 2012 ," Амфора, ООО ", 383 ,,, Хроники Ехо , Твердая бумажная , 3000 , 20.7 x 13.6 x 2.3 ,,272859, Фрай М. ,0,Хроники Ехо Чуб Земли,https://img-gorod.ru/upload/iblock/714/714a205dc7f06de23061ee29059ef796.jpg,0.0,362.0
 2041889 , 9785699101986 , 12+ , 2005 , Эксмо , 416 ,,, Мефодий Буслаев , Твердая глянцевая ,, 20.7 x 13.2 x 2.5 ,,274059, Емец Д. ,0,Мефодий Буслаев Свиток желаний,https://img-gorod.ru/upload/iblock/7bb/7bbf983ede99d0edf88450305d82797a.jpg,0.0,
 2042702 , 5699076816 ,, 2005 , Эксмо , 320 ,,, Любимые книги Тани Гроттер , Твердая глянцевая ,,,,274241, Емец Д. ,0,Черная-черная простыня,https://img-gorod.ru/upload/iblock/649/6492e6023dd401dcae06e0053d79e544.jpg,0.0,
 2042986 , 5699100504 ,, 2005 , Эксмо , 320 ,,, Любимые книги Тани Гроттер , Твердая глянцевая ,,,,274315, Емец Д. ,0,НЛО прибывает по расписанию ,https://img-gorod.ru/upload/iblock/197/1976bb2ffbb35f9d09c8ca544196b6e4.jpg,0.0,
 2043039 , 9785373010276 ,, 2005 , Олма-Пресс , 348 ,,, Коты-воители , Твердая бумажная ,, 20.7 x 13.7 x 1.9 ,,274326, Хантер Э. ,0,Новое пророчество Кн.1 Полночь ,https://img-gorod.ru/upload/iblock/2c2/2c2c6887bf5139cd42b7f59f14edfe01.jpg,0.0,
 2044859 , 9785367004960 ,, 2005 ," Амфора, ООО ", 350 ,,, Лабиринты Ехо , Твердая бумажная ,, 20.7 x 13.4 x 2.3 ,,274724, Фрай М. ,0,Простые волшебные вещи,https://img-gorod.ru/upload/iblock/5ed/5ed74e70d24ef23852580c247c1b7f42.jpg,0.0,
 2045969 , 9785367021561 ,, 2009 ," Амфора, ООО ", 316 ,,,, Твердая бумажная ,, 20.7 x 13.4 x 2.1 ,,274979, Фрай М. ,0,Хроники Ехо 2 Властелин Морморы,https://img-gorod.ru/upload/iblock/6b8/6b8ba50dcda678ea7949d5ef5d9bb68e.jpg,0.0,427.0
 2046556 , 9785373010337 ,, 2005 , Олма-Пресс , 352 ,,, Коты-воители , Твердая бумажная ,,,,275093, Хантер Э. ,0,Новое пророчество Кн.2 Восход луны ,https://img-gorod.ru/upload/iblock/608/608453ea8343b5a7199816a5ba7a3d30.jpg,0.0,
 2049818 , 9785699119035 ,, 2005 , Эксмо , 432 ,,,, Твердая бумажная ,, 20.8 x 13.4 x 2.5 ,,275812, Емец Д. ,0,Таня Гроттер и локон Афродиты,https://img-gorod.ru/upload/iblock/73d/73d4741176d8b618eb0a8372dbb60639.jpg,0.0,
 2058586 , 9785373002332 ,, 2005 , Олма-Пресс , 384 ,,, Коты-воители , Твердая бумажная ,,,,278015, Хантер Э. ,0,Новое пророчество Кн.3 Рассвет,https://img-gorod.ru/upload/iblock/b23/b231d5ffcf349781273e026a9bdbf6d7.jpg,0.0,
 2060122 , 9785699136216 , 12+ , 2005 , Эксмо , 416 ,, Рубис О. , Мефодий Буслаев , Твердая глянцевая ,, 20.9 x 13.5 x 2.4 ,,278353, Емец Д. ,0,Мефодий Буслаев Третий всадник мрака,https://img-gorod.ru/upload/iblock/078/07814b31be7ad848fa94153080b4a028.jpg,0.0,
 2066840 , 5699134409 ,, 2005 , Эксмо , 304 ,,, Любимые книги Тани Гроттер , Твердая глянцевая ,,,,280147, Емец Д. ,0,Пришельцы из холодильника,https://img-gorod.ru/upload/iblock/324/3242bca0e8ce1a7865368c30f4f041c9.jpg,0.0,
 2067995 , 9785367021622 ,, 2013 ," Амфора, ООО ", 318 ,,, Хроники Ехо , Твердая бумажная ,, 20.9 x 13.6 x 2 ,,280462, Фрай М. ,0,Неуловимый Хабба Хэн,https://img-gorod.ru/upload/iblock/fa7/fa77fe04133874770f82045dc5621701.jpg,0.0,427.0
 2074494 , 9785699145522 ,, 2006 , Эксмо , 416 ,,, Мефодий Буслаев , Твердая глянцевая ,, 20.7 x 13.3 x 2.9 ,,282313, Емец Д. ,0,Мефодий Буслаев Билет на Лысую гору,https://img-gorod.ru/upload/iblock/42f/42fe21d711fd4464f87d4937ab910a0f.jpg,0.0,
 2081203 , 9785699161546 ,, 2006 , Эксмо , 416 ,, Рубис О. , Мефодий Буслаев , Твердая глянцевая ,, 20.8 x 13.5 x 2.7 ,,284263, Емец Д. ,0,Мефодий Буслаев Месть валькирий,https://img-gorod.ru/upload/iblock/4ca/4ca1287687a0cbeeeb97a597c70a4f83.jpg,0.0,284.0
 2087495 , 9785699272334 ,, 2006 , Эксмо , 416 ,,, Таня Гроттер , Твердая бумажная ,, 20.8 x 13.5 x 3 ,,286345, Емец Д. ,0,Таня Гроттер и перстень с жемчужиной ,https://img-gorod.ru/upload/iblock/503/503b2d16c57e235126902daff4121341.jpg,0.0,
 2091737 , 9785373005579 ,, 2006 , Олма-Пресс , 319 ,,, Коты-воители , Твердая бумажная ,,,,287737, Хантер Э. ,0,Сумерки ,https://img-gorod.ru/upload/iblock/fe4/fe4059f33adcd6d384839e0a66516ace.jpg,0.0,
 2097728 , 9785699185924 ,, 2006 , Эксмо , 416 ,,, Мефодий Буслаев , Твердая глянцевая ,, 20.7 x 13.5 x 2.7 ,,289861, Емец Д. ,0,Мефодий Буслаев Тайная магия Депресняка,https://img-gorod.ru/upload/iblock/4ed/4ed3f3bd0607c9cbb79131464cf10ce8.jpg,0.0,
 2105433 , 9785367021615 ,, 2006 ," Амфора, ООО ", 334 ,,, Хроники Ехо , Твердая бумажная ,, 20.7 x 13.5 x 2.2 ,,291153, Фрай М. ,0,Хроники Ехо 4 Ворона на мосту…,https://img-gorod.ru/upload/iblock/3d6/3d6198fc61b0eceda525b75b816fc810.jpg,0.0,441.0
 2110293 , 9785699201693 ,, 2007 , Эксмо , 416 ,, Рубис О. , Мефодий Буслаев , Твердая глянцевая ,, 20.6 x 13.2 x 2.6 ,,291593, Емец Д. ,0,Мефодий Буслаев Лед и пламя Тартара,https://img-gorod.ru/upload/iblock/0f3/0f375b96d01b66f554ca8c03cad50c1f.jpg,0.0,303.0
 2120508 , 9785367004373 ,, 2007 ," Амфора, ООО ", 479 ,,, ФРАМ , Твердая бумажная ,, 20.7 x 13.6 x 3 ,,292170, Фрай М. ,0,Русские инородные сказки 5 Антология,https://img-gorod.ru/upload/iblock/42a/42a9eff30d1140329a36df31a8f5bb42.jpg,0.0,
 2122703 , 9785699219230 ,, 2007 , Эксмо , 416 ,,, Таня Гроттер , Твердая бумажная ,, 20.7 x 13.1 x 2.8 ,,292318, Емец Д. ,0,Таня Гроттер и проклятие некромага,https://img-gorod.ru/upload/iblock/060/0607ddd09f5d6bab1da1239bb7450928.jpg,0.0,
 2132505 , 9785699232987 ,, 2007 , Эксмо , 416 ,, Рубис О. , Мефодий Буслаев , Твердая глянцевая ,, 20.7 x 13.3 x 2.5 ,,292872, Емец Д. ,0,Мефодий Буслаев Первый эйдос,https://img-gorod.ru/upload/iblock/a82/a825dd3188eac18f5b48612dbbe62e16.jpg,0.0,
 2139299 , 9785699246212 ,, 2007 , Эксмо , 416 ,, Рубис О. , Мефодий Буслаев , Твердая глянцевая ,, 20.7 x 13.4 x 3 ,,293201, Емец Д. ,1,Мефодий Буслаев Светлые крылья для темного стража,https://img-gorod.ru/upload/iblock/6e0/6e0b0c5525118ad20183df060f429352.jpg,5.0,303.0
 2141867 , 9785367021608 , 12+ , 2007 ," Амфора, ООО ", 382 ,,, Хроники Ехо , Твердая бумажная ,, 20.8 x 13.7 x 2.3 ,,293276, Фрай М. ,0,Хроники Ехо 5 Горе господина Гро...,https://img-gorod.ru/upload/iblock/98f/98fbdea65ebba80cf760a59f5bb177dd.jpg,0.0,441.0
 2155685 , 9785699268399 ,, 2008 , Эксмо , 352 ,, Рубис О. , Таня Гроттер , Твердая глянцевая ,, 21 x 13.3 x 2.8 ,,293953, Емец Д. ,0,Таня Гроттер и болтливый сфинкс,https://img-gorod.ru/upload/iblock/ad1/ad18220dc8c9550d07fbbb90eb653b53.jpg,0.0,
 2161630 , 9785699280643 ,, 2008 , Эксмо , 416 ,,, Мефодий Буслаев , Твердая глянцевая ,, 20.5 x 13.5 x 3.1 ,,294153, Емец Д. ,0,Мефодий Буслаев Лестница в Эдем,https://img-gorod.ru/upload/iblock/53e/53eeecd3435b433371530b87ac5d9196.jpg,0.0,
 2163430 , 9785699280988 ,, 2008 , Эксмо , 384 ,,, Волшебные миры Дмитрия Емца , Твердая бумажная ,, 20.7 x 13.5 x 2.4 ,,294246, Емец Д. ,0,Заступники земли Русской,https://img-gorod.ru/upload/iblock/1c3/1c388c36490fb9ce05d3d72bc48ac0fa.jpg,0.0,
 2164771 , 9785699285792 ,, 2008 , Эксмо , 416 ,,, Таня Гроттер , Твердая глянцевая ,, 20.8 x 13.5 x 3 ,,294475, Емец Д. ,0,Таня Гроттер и проклятие некромага,https://img-gorod.ru/upload/iblock/af7/af789b8303d73720b39e4e2aacd803ce.jpg,0.0,
 2164869 , 9785699406517 ,, 2008 , Эксмо , 432 ,, Кузнецова Т. , Таня Гроттер , Твердая глянцевая ,, 21 x 13 x 3.2 ,,294509, Емец Д. ,0,Таня Гроттер и локон Афродиты,https://img-gorod.ru/upload/iblock/0bc/0bcfae23acbd37a9624b8d50a136a208.jpg,0.0,
 2164881 , 9785699289455 ,, 2008 , Эксмо , 320 ,,, Волшебные миры Дмитрия Емца , Твердая бумажная ,, 20.8 x 13.5 x 2.3 ,,294512, Емец Д. ,0,Черная-черная простыня,https://img-gorod.ru/upload/iblock/ecf/ecf0eb2a724bb59e96669f034e63e937.jpg,0.0,
 2165862 , 9785699285785 ,, 2008 , Эксмо , 432 ,,, Таня Гроттер , Твердая глянцевая ,, 21 x 13 x 3.2 ,,294660, Емец Д. ,0,Таня Гроттер и молот Перуна,https://img-gorod.ru/upload/iblock/ee7/ee78d59ba7115b7d685dc9be8da3d3be.jpg,0.0,
 2166390 , 9785699293728 ,, 2008 , Эксмо , 416 ,,, Таня Гроттер , Твердая глянцевая ,, 20.7 x 13.3 x 3.2 ,,294727, Емец Д. ,0,Таня Гроттер и ботинки кентавра ,https://img-gorod.ru/upload/iblock/504/504d595277ccfd8550fc2399949f1bab.jpg,0.0,
 2167434 , 9785699293742 ,, 2008 , Эксмо , 432 ,,, Таня Гроттер , Твердая глянцевая ,, 20.9 x 13.5 x 3.3 ,,294924, Емец Д. ,0,Таня Гроттер и колодец Посейдона,https://img-gorod.ru/upload/iblock/019/019b978acfdb1bf212c5c927cb9af50a.jpg,0.0,
 2170913 , 9785699298396 ,, 2008 , Эксмо , 356 ,,, Таня Гроттер , Твердая глянцевая ,, 20.9 x 13.4 x 2.2 ,,295378, Емец Д. ,1,Таня Гроттер и полный Тибидохс,https://img-gorod.ru/upload/iblock/ee3/ee3c7c4795f6b1e43cc605643ce9915c.jpg,5.0,
 2172355 , 9785699300549 ,, 2008 , Эксмо , 320 ,,, Большая книга ужасов , Твердая глянцевая ,, 21 x 14.8 x 2 ,,295567, Емец Д. ,0,Большая книга ужасов 7 Черная-черная простыня ,https://img-gorod.ru/upload/iblock/403/40382ee5557f71262c5bc22e90d92a99.jpg,0.0,
 2175318 , 9785699315864 ,, 2008 , Эксмо , 416 ,,, Мефодий Буслаев , Твердая глянцевая ,, 20.7 x 13.6 x 3.4 ,,295928, Емец Д. ,0,Мефодий Буслаев Карта Хаоса,https://img-gorod.ru/upload/iblock/ca6/ca66de2469be472180964a810e0ef777.jpg,0.0,
 2177370 , 9785373023047 ,, 2008 , Олма Медиагрупп , 320 ,,, Коты-воители , Твердая бумажная ,, 20.7 x 13.4 x 1.7 ,,296004, Хантер Э. ,0,Темная река,https://img-gorod.ru/upload/iblock/bdb/bdb37f15dd056bb6c0c111540591e5cd.jpg,0.0,
 2184676 , 9785367008821 ,, 2009 ," Амфора, ООО ", 478 ,,, ФРАМ , Твердая бумажная ,, 21 x 13.5 x 3 ,,296766, Фрай М. ,0,Ключ из желтого металла,https://img-gorod.ru/upload/iblock/015/015b7d0b90b6b4a1344630ed11550be5.jpg,0.0,322.0
 2191046 , 9785699327027 ,, 2009 , Эксмо , 384 ,,, Мефодий Буслаев , Твердая глянцевая , 85100 , 20.6 x 13.5 x 3 ,,297029, Емец Д. ,0,Мефодий Буслаев Ожерелье дриады,https://img-gorod.ru/upload/iblock/9dd/9dd6343201333d98ccb19542e8fb838b.jpg,0.0,303.0
 2192015 , 9785699291885 , 6+ , 2013 , Эксмо , 280 ,, Кузнецова Т. ,, Твердая бумажная , 5000 , 26.5 x 20.6 x 2.3 , Тимофеева Виктория ,297142, Емец Д. ,0,Дракончик Пыхалка,https://img-gorod.ru/upload/iblock/399/39908d8afdc6a6123f56055000d8f0f0.jpg,0.0,
 2201144 , 9785699350773 ,, 2009 , Эксмо , 352 ,,, Мефодий Буслаев , Твердая глянцевая ,, 20.5 x 13.5 x 2.7 ,,297839, Емец Д. ,0,Мефодий Буслаев Стеклянный страж,https://img-gorod.ru/upload/iblock/be3/be32a721f8c5ffde6ed83a939ee270d2.jpg,0.0,
 2204172 , 9785373024600 , 6+ , 2017 , Олма Медиагрупп , 318 , Максимова Вероника ,, Коты-воители , Твердая бумажная , 4000 , 20.7 x 13.2 x 2.1 , Насыров Леонид ,298092, Хантер Э. ,0,Полночь,https://img-gorod.ru/upload/iblock/f0e/f0ef92390a4f25e675b2739df7bb5a81.jpg,0.0,304.0
 2204519 , 9785699349340 ,, 2009 , Эксмо , 544 ,,, Большая книга Тани Гроттер , Твердая глянцевая ,, 22 x 14.6 x 3.8 ,,298188, Емец Д. ,0,Таня Гроттер и Золотая Пиявка Таня Гроттер и трон Древнира,https://img-gorod.ru/upload/iblock/ebf/ebf6970d861e4a9500c4d42171eff5ef.jpg,0.0,
 2205593 , 9785699362189 ,, 2009 , Эксмо , 352 ,,, Большая книга фантастических приключений , Твердая бумажная ,, 22 x 14.8 x 2.5 ,,298552, Емец Д. ,0,Галактический зверинец НЛО прибывает по расписанию,https://img-gorod.ru/upload/iblock/1fc/1fc9b83f3be1909dc66b2ebd188e5b40.jpg,0.0,
 2205885 , 9785699362165 ,, 2009 , Эксмо , 544 ,,, Большая книга Тани Гроттер , Твердая глянцевая ,, 22 x 15 x 3.2 ,,298660, Емец Д. ,0,Таня Гроттер и посох волхвов Таня Гроттер и молот Перуна,https://img-gorod.ru/upload/iblock/acf/acf5ce0d5b49ccb4604dffd943213d4b.jpg,0.0,
 2206118 , 9785373024440 , 6+ , 2017 , Олма Медиагрупп , 349 ,, Максимова Вероника , Коты-воители , Твердая бумажная , 5000 , 20.6 x 13.5 x 2.4 , Насыров Леонид ,298717, Хантер Э. ,3,Знак трех ,https://img-gorod.ru/upload/iblock/183/183aedb4fb7e2dac54154d6bd12b6774.jpg,5.0,304.0
 2210020 , 9785699367818 ,, 2009 , Эксмо , 544 ,,, Большая книга Тани Гроттер , Твердая глянцевая ,, 22 x 14.6 x 3.5 ,,299813, Емец Д. ,0,Таня Гроттер и пенсне Ноя Таня Гроттер и ботинки кентавра,https://img-gorod.ru/upload/iblock/7b5/7b55abd538709a2da9aebc7b042795b6.jpg,0.0,
 2214247 , 9785367011593 ,, 2009 ," Амфора, ООО ", 511 ,, Жаворонок Светлана , ФРАМ , Твердая бумажная ,, 20.6 x 13.6 x 3.2 ,,300551, Фрай М. ,4,Большая телега,https://img-gorod.ru/upload/iblock/476/476bbf092afba3c2dee69ec5dea34392.jpg,3.0,360.0
 2215271 , 9785367021585 ,, 2009 ," Амфора, ООО ", 221 ,,, Хроники Ехо , Мягкая глянцевая ,, 18.1 x 12 x 1.4 ,,300799, Фрай М. ,0,Туланский детектив,https://img-gorod.ru/upload/iblock/85b/85b2ff70ae87a15cfb62babf7cf9f156.jpg,0.0,133.0
 2216824 , 9785367011418 , 12+ , 2013 ," Амфора, ООО ", 351 ,,, Хроники Ехо , Мягкая глянцевая , 3000 , 18.1 x 11.8 x 1.7 ,,301879, Фрай М. ,2,Властелин Морморы,https://img-gorod.ru/upload/iblock/c60/c602ead87923fe343b447341ae033255.jpg,5.0,142.0
 2217551 , 9785373023818 , 6+ , 2017 , Олма Медиагрупп , 320 , Максимова В.А. ,, Коты-воители , Твердая бумажная , 3000 , 20.8 x 13.5 x 1.8 , Насыров Л.Х. ,302429, Хантер Э. ,1,Длинные тени,https://img-gorod.ru/upload/iblock/290/29098e6c4d76b09d0e6fd0f8fe187ba5.jpg,5.0,285.0
 2218664 , 9785367023763 ,, 2009 ," Амфора, ООО ", 383 ,, Жаворонок Светлана , Хроники Ехо , Мягкая глянцевая ,, 18.1 x 11.9 x 1.5 ,,302904, Фрай М. ,0,Неуловимый Хабба Хэн,https://img-gorod.ru/upload/iblock/de0/de0beb4a1749995c75ce4f9079d0547b.jpg,0.0,149.0
 2222891 , 9785367024760 ,, 2009 ," Амфора, ООО ", 446 ,,, ФРАМ , Мягкая глянцевая ,, 18 x 12 x 1.8 ,,305522, Фрай М. ,0,Жалобная книга,https://img-gorod.ru/upload/iblock/c08/c08fc618dae37b88c4c15806bbb567f1.jpg,0.0,
 2222892 , 9785367011890 , 12+ , 2013 ," Амфора, ООО ", 414 ,,, Хроники Ехо , Мягкая глянцевая , 3000 , 18 x 12 x 1.6 ,,305523, Фрай М. ,1,Горе господина Гро,https://img-gorod.ru/upload/iblock/3d8/3d8e4a240d20964796ed4c4dcba51078.jpg,5.0,154.0
 2225048 , 9785373030793 ,, 2010 , Олма Медиагрупп , 352 , Максимова Вероника , Корчагина Ольга , Странники , Твердая бумажная ,, 20.6 x 13.5 x 2 , Насыров Леонид ,307053, Хантер Э. ,0,Медвежье озеро,https://img-gorod.ru/upload/iblock/bdc/bdcc32b67dd1abb02c9f2ee98e2104e2.jpg,0.0,
 2228936 , 9785367011425 , 12+ , 2013 ," Амфора, ООО ", 383 ,,, Хроники Ехо , Мягкая глянцевая ,, 18 x 12 x 1.5 ,,309851, Фрай М. ,0,Ворона на мосту,https://img-gorod.ru/upload/iblock/a05/a05fb2314388b49ab307da4405054770.jpg,0.0,142.0
 2230295 , 9785367024036 ,, 2010 ," Амфора, ООО ", 510 ,,, ФРАМ , Мягкая глянцевая ,, 18 x 12.5 x 2 ,,310895, Фрай М. ,0,Ключ из желтого металла,https://img-gorod.ru/upload/iblock/d89/d894812a2e9539af204aa20ec62c9f47.jpg,0.0,
 2230296 , 9785367012330 ,, 2010 ," Амфора, ООО ", 383 ,, Жаворонок Светлана , ФРАМ , Твердая бумажная ,, 21 x 13.5 x 2.8 ,,310896, Фрай М. ,0,Одна и та же книга,https://img-gorod.ru/upload/iblock/e2b/e2bd29e5fbfd99bfb9439dd2b264b5cd.jpg,0.0,427.0
 2232454 , 9785367013054 ,, 2010 ," Амфора, ООО ", 509 ,,, ФРАМ , Твердая бумажная ,, 20.7 x 14 x 3.5 ,,312706, Фрай М. ,1,Живые и прочие 41 лучший рассказ 2009 года,https://img-gorod.ru/upload/iblock/071/0711f416e63d00e10109a21575ee3bb8.jpg,5.0,
 2233000 , 9785699391059 ,, 2010 , Эксмо , 384 ,, Кузнецова Т. , Таня Гроттер , Твердая глянцевая ,, 21 x 13.5 x 2.5 , Тимофеева В. ,313050, Емец Д. ,3,Шныр Пегас лев и кентавр,https://img-gorod.ru/upload/iblock/377/3772967d785c0af04705eca9dc57951d.jpg,5.0,
 2233073 , 9785373031585 ,, 2017 , Олма Медиагрупп , 352 , Максимова Вероника ,, Коты-воители , Твердая бумажная , 4000 , 21 x 13.5 x 2.1 , Насыров Леонид ,313111, Хантер Э. ,3,Восход солнца,https://img-gorod.ru/upload/iblock/eaf/eaf7330954603608010e5c41dcba21a4.jpg,4.0,304.0
 2237017 , 9785373031349 ,, 2017 , Олма Медиагрупп , 192 , Максимова Вероника , Корчагина Ольга , Коты-воители , Твердая глянцевая , 3000 , 24.5 x 17 x 1.8 , Насыров Леонид ,315896, Хантер Э. ,1,Герои племени Путеводитель по серии Коты-воители,https://img-gorod.ru/upload/iblock/8cb/8cbfce1f3fa6211bd80805b0466fe269.jpg,5.0,530.0
 2237734 , 9785699418879 ,, 2010 , Эксмо , 352 ,, Кузнецова Т. , Таня Гроттер , Твердая бумажная ,, 20.5 x 13.5 x 2.5 ,,316424, Емец Д. ,0,Таня Гроттер и болтливый сфинкс,https://img-gorod.ru/upload/iblock/615/615f6a97148e2831beaa886e8391bf0b.jpg,0.0,
 2239314 , 9785699335619 ,, 2010 , Эксмо , 352 ,, Кузнецова Т. ,, Твердая бумажная ,, 24.3 x 17 x 2.4 ,,317381, Емец Д. ,0,Дракончик Пыхалка,https://img-gorod.ru/upload/iblock/232/232925420414b949b2ce7cb6e93e6938.jpg,0.0,
 2239500 , 9785373034791 ,, 2010 , Олма Медиагрупп , 320 , Максимова Вероника , Корчагина Ольга , Странники , Твердая бумажная ,, 21 x 13.5 x 1.9 , Насыров Леонид ,317487, Хантер Э. ,0,Дымная гора,https://img-gorod.ru/upload/iblock/c63/c6342dfaf339e929ce5f34dde1dff265.jpg,0.0,
 2243443 , 9785699366156 ,, 2010 , Эксмо , 280 ,, Кузнецова Т. ,, Твердая глянцевая ,, 26.5 x 20.5 x 2.5 , Тимофеева В. ,320102, Емец Д. ,0,Приключения домовят,https://img-gorod.ru/upload/iblock/b9a/b9ac312397a4185bd7508ef2eb6cdd1b.jpg,0.0,
 2248312 , 9785367012392 ,, 2010 ," Амфора, ООО ", 254 ,, Суворова Елена , ФРАМ , Мягкая глянцевая ,, 18 x 11.5 x 1.5 ,,323381, Фрай М. ,0,Идеальный роман,https://img-gorod.ru/upload/iblock/b2b/b2bde5464aff8efc43d9828408dc7ef5.jpg,0.0,
 2249656 , 9785367015782 ,, 2010 ," Амфора, ООО ", 351 ,,, Хроники Ехо , Твердая бумажная ,, 21 x 13.5 x 2.5 ,,324455, Фрай М. ,0,Обжора-хохотун История рассказанная сэром Мелифаро,https://img-gorod.ru/upload/iblock/299/29923e9b7c86535d98875ee3c52fc942.jpg,0.0,441.0
 2252399 , 9785373037518 , 6+ , 2010 , Олма Медиагрупп ,,,, Коты-воители , Мягкая глянцевая ,, 19.1 x 12.8 x 2.5 ,,326465, Хантер Э. ,2,Комикс Крутобок & Бич,https://img-gorod.ru/upload/iblock/56d/56dcab619c2c2d0e1a119572cceb4b49.jpg,5.0,
 2252769 , 9785699446285 ,, 2010 , Эксмо , 368 ,, Кузнецова Т. , Таня Гроттер&Мефодий Буслаев , Мягкая бумажная ,, 21 x 16.3 x 2.3 ,,326765, Емец Д. ,1,Мефодий Буслаев Маг полуночи,https://img-gorod.ru/upload/iblock/981/981602e8254c57996aed80bdb5100d1e.jpg,5.0,
 2254143 , 9785699426546 ,, 2010 , Эксмо , 384 ,, Кузнецова Т. , Школа ныряльщиков (Шныр) , Твердая бумажная ,, 21 x 13.3 x 2.8 ,,327708, Емец Д. ,1,У входа нет выхода,https://img-gorod.ru/upload/iblock/72b/72bd70264c0f4fd9e0ebb681fa5d49ef.jpg,5.0,287.0
 2254732 , 9785699448524 ,, 2010 , Эксмо , 352 ,, Кузнецова Т. , Таня Гроттер&Мефодий Буслаев , Мягкая бумажная ,, 21 x 16.3 x 2.3 ,,327925, Емец Д. ,0,Мефодий Буслаев Свиток желаний,https://img-gorod.ru/upload/iblock/0ff/0ff8854a22646ae00832e2b2d348be0b.jpg,0.0,
 2254815 , 9785373038171 ,, 2017 , Просвещение , 320 , Максимова Вероника ,, Коты-воители , Твердая бумажная , 3000 , 20.7 x 13.3 x 1.8 , Насыров Леонид ,327972, Хантер Э. ,1,Пророчество Синей Звезды Начало,https://img-gorod.ru/upload/iblock/63e/63e97476a9898aa205a8cdda3b3784c1.jpg,5.0,285.0
 2259410 , 9785699456970 ,, 2010 , Эксмо , 280 ,, Кузнецова Т. ,, Твердая бумажная ,, 26.5 x 20.6 x 2.2 , Тимофеева В. ,330801, Емец Д. ,0,Приключения домовят,https://img-gorod.ru/upload/iblock/872/872b7f0f2d0e24dd6dd4f5a727e32c77.jpg,0.0,
 2259726 , 9785373037587 , 6+ , 2017 , Олма Медиагрупп , 317 , Максимова Вероника ,, Коты-воители , Твердая бумажная , 3000 , 20.7 x 13.5 x 2 , Насыров Леонид ,331049, Хантер Э. ,0,Пророчество Синей Звезды Выбор,https://img-gorod.ru/upload/iblock/6c5/6c58e7f322f746349cc67db201b1dd18.jpg,0.0,304.0
 2261631 , 9785699461615 ,, 2011 , Эксмо , 352 ,, Кузнецова Т. , Таня Гроттер&Мефодий Буслаев , Мягкая бумажная ,, 21 x 16.3 x 2.3 ,,332181, Емец Д. ,1,Мефодий Буслаев Билет на Лысую Гору,https://img-gorod.ru/upload/iblock/215/2156d38d02b588e3be2c3c6f5999a559.jpg,4.0,198.0
 2261974 , 9785699462094 ,, 2011 , Эксмо , 160 ,, Кузнецова Т. , Лучшая книга ужасов , Твердая бумажная ,, 18.5 x 13.5 x 1.5 ,,332377, Емец Д. ,0,Черная-черная простыня,https://img-gorod.ru/upload/iblock/910/910ece3213ed4b477c08f40df5c4eefc.jpg,0.0,
 2263800 , 9785699465651 ,, 2011 , Эксмо , 352 ,, Кузнецова Т. , Таня Гроттер&Мефодий Буслаев , Мягкая бумажная ,, 21 x 16.5 x 2.2 ,,333663, Емец Д. ,0,Таня Гроттер и магический контрабас,https://img-gorod.ru/upload/iblock/fd2/fd2e5c3783d04e1726d3a64b476cd2c6.jpg,0.0,
